"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CONDIZIONE_PROF_EU","Condizione professionale europea","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2012-Q3","T3-2012",225.016,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2013","2013",188.275,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2013-Q1","T1-2013",169.526,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2013-Q2","T2-2013",171.146,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2013-Q4","T4-2013",187.621,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2013-Q3","T3-2013",224.809,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2014","2014",180.072,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2014-Q2","T2-2014",152.975,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2014-Q1","T1-2014",167.549,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2014-Q4","T4-2014",185.873,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2014-Q3","T3-2014",213.893,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2015","2015",174.48,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2015-Q1","T1-2015",166.009,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2015-Q2","T2-2015",160.647,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2015-Q4","T4-2015",164.739,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2015-Q3","T3-2015",206.526,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2016","2016",161.229,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2016-Q2","T2-2016",135.9,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2016-Q1","T1-2016",141.998,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2016-Q4","T4-2016",185.586,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2016-Q3","T3-2016",181.434,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2017","2017",182.176,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2017-Q1","T1-2017",147.843,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2017-Q2","T2-2017",151.774,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2017-Q4","T4-2017",190.03,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2017-Q3","T3-2017",239.058,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2018","2018",171.287,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2018-Q2","T2-2018",154.652,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2018-Q1","T1-2018",157.339,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2018-Q4","T4-2018",177.835,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2018-Q3","T3-2018",195.32,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2019","2019",169.757,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2019-Q1","T1-2019",163.844,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2019-Q2","T2-2019",145.108,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2019-Q4","T4-2019",170.465,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2019-Q3","T3-2019",199.612,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2020","2020",171.371,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2020-Q2","T2-2020",153.65,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2020-Q1","T1-2020",168.678,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2020-Q3","T3-2020",190.049,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y15-19","15-19 anni","TOT","totale","2020-Q4","T4-2020",173.107,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2008","2008",166.205,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2008-Q2","T2-2008",122.039,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2008-Q1","T1-2008",130.873,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2008-Q4","T4-2008",187.201,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2008-Q3","T3-2008",224.706,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2009","2009",144.883,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2009-Q1","T1-2009",126.275,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2009-Q2","T2-2009",117.003,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2009-Q4","T4-2009",159.675,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2009-Q3","T3-2009",176.578,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2010","2010",161.47,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2010-Q2","T2-2010",144.659,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2010-Q1","T1-2010",149.578,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2010-Q4","T4-2010",165.039,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2010-Q3","T3-2010",186.604,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2011","2011",160.276,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2011-Q1","T1-2011",149.293,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2011-Q2","T2-2011",148.588,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2011-Q4","T4-2011",162.382,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2011-Q3","T3-2011",180.84,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2012","2012",152.674,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2012-Q2","T2-2012",132.364,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2012-Q1","T1-2012",144.91,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2012-Q4","T4-2012",157.655,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2012-Q3","T3-2012",175.77,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2013","2013",143.898,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2013-Q1","T1-2013",132.682,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2013-Q2","T2-2013",122.794,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2013-Q4","T4-2013",148.017,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2013-Q3","T3-2013",172.098,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2014","2014",145.73,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2014-Q2","T2-2014",110.259,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2014-Q1","T1-2014",128.335,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2014-Q4","T4-2014",160.77,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2014-Q3","T3-2014",183.556,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2015","2015",140.607,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2015-Q1","T1-2015",136.01,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2015-Q2","T2-2015",107.953,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2015-Q4","T4-2015",141.998,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2015-Q3","T3-2015",176.467,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2016","2016",133.083,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2016-Q2","T2-2016",94.053,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2016-Q1","T1-2016",108.229,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2016-Q4","T4-2016",158.967,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2016-Q3","T3-2016",171.314,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2017","2017",160.967,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2017-Q1","T1-2017",126.326,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2017-Q2","T2-2017",134.486,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2017-Q4","T4-2017",158.703,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2017-Q3","T3-2017",224.353,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2018","2018",150.579,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2018-Q2","T2-2018",125.569,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2018-Q1","T1-2018",142.398,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2018-Q4","T4-2018",161.048,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2018-Q3","T3-2018",173.302,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2019","2019",140.109,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2019-Q1","T1-2019",134.598,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2019-Q2","T2-2019",124.127,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y15-19","15-19 anni","TOT","totale","2019-Q4","T4-2019",151.633,,
