"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",76.041,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",69.074,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",322.127,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018-Q2","T2-2018",311.482,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018-Q1","T1-2018",327.834,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018-Q4","T4-2018",313.247,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018-Q3","T3-2018",335.946,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",297.512,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019-Q1","T1-2019",305.449,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019-Q2","T2-2019",300.437,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019-Q4","T4-2019",277.577,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019-Q3","T3-2019",306.584,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",333.881,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020-Q2","T2-2020",343.476,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020-Q1","T1-2020",315.817,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020-Q3","T3-2020",346.232,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020-Q4","T4-2020",330,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",322.885,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",254.317,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",203.037,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021-Q1","T1-2021",356.366,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021-Q2","T2-2021",320.975,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021-Q3","T3-2021",306.775,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021-Q4","T4-2021",307.425,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022-Q1","T1-2022",298.902,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022-Q2","T2-2022",255.858,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022-Q3","T3-2022",230.152,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022-Q4","T4-2022",232.354,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023-Q1","T1-2023",202.182,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023-Q2","T2-2023",199.171,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023-Q3","T3-2023",205.305,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023-Q4","T4-2023",205.491,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2024-Q1","T1-2024",204.812,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2024-Q2","T2-2024",195.611,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2024-Q3","T3-2024",228.432,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",79.235,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",77.595,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",86.727,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",89.182,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",69.555,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",55.739,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",22.624,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",17.916,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",22.753,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",22.782,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",17.179,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",12.46,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",35.788,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",32.753,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",38.211,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",34.022,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",27.911,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",22.57,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",184.48,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",169.247,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",186.19,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",176.899,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",139.671,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",112.269,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",1151.676,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018-Q2","T2-2018",1118.225,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018-Q1","T1-2018",1108.609,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018-Q4","T4-2018",1175.61,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018-Q3","T3-2018",1204.262,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",1105.372,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019-Q1","T1-2019",1147.653,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019-Q2","T2-2019",1059.631,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019-Q4","T4-2019",1100.648,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019-Q3","T3-2019",1113.557,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",1098.66,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020-Q2","T2-2020",1133.284,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020-Q1","T1-2020",1111.252,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020-Q3","T3-2020",1071.335,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020-Q4","T4-2020",1078.77,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",1043.27,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",883.221,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",773.593,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021-Q1","T1-2021",1114.871,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021-Q2","T2-2021",1035.595,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021-Q3","T3-2021",1010.514,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021-Q4","T4-2021",1012.102,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022-Q1","T1-2022",962.595,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022-Q2","T2-2022",893.26,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022-Q3","T3-2022",820.521,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022-Q4","T4-2022",856.507,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023-Q1","T1-2023",819.064,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023-Q2","T2-2023",742.937,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023-Q3","T3-2023",780.088,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023-Q4","T4-2023",752.283,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2024-Q1","T1-2024",734.021,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2024-Q2","T2-2024",697.947,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2024-Q3","T3-2024",756.387,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",39.303,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",42.885,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",38.849,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",38.879,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",32.561,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",27.545,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",11.963,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",11.14,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",12.595,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",12.006,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",8.838,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",7.539,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",373.241,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",350.912,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",356.564,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",338.673,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",286.058,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",256.461,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",200.923,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",192.349,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",195.425,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",194.027,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",162.11,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",136.946,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",23.781,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",23.086,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",23.312,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",21.355,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",17.082,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",13.768,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",116.336,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",109.93,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",104.734,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",99.838,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",81.694,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",77.702,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",323.064,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",312.578,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",309.935,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2021","2021",287.818,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2022","2022",250.01,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2023","2023",212.985,,
"ITG2","Sardegna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2018","2018",63.065,,
"ITG2","Sardegna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2019","2019",62.492,,
"ITG2","Sardegna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-29","15-29 anni","2020","2020",57.246,,
