STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),severity,Severity (days lost),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,MT,Malta,2017,,0.75,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,MT,Malta,2018,,2.82,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,MT,Malta,2019,,1.97,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,MT,Malta,2020,,4.53,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,MT,Malta,2021,,5.68,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,MT,Malta,2022,,0,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2010,,1.51,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2011,,1.25,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2012,,0.93,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2013,,1.14,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2014,,1.2,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2015,,0.94,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2016,,0.88,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2017,,1.05,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2018,,1.12,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2019,,0.85,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2020,,0.55,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2021,,0.6,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2022,,0.58,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2010,,3.02,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2011,,3.12,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2012,,2.47,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2013,,3.21,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2014,,3.02,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2015,,2.63,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2016,,2.98,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2017,,2.37,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2018,,2.44,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2019,,1.98,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2020,,2.63,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2021,,2.42,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2022,,2.12,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2010,,6.56,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2011,,4.36,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2012,,3.91,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2013,,3.17,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2014,,3.02,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2015,,3.24,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2016,,2.65,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2017,,3.58,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2018,,2.79,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2019,,1.9,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2020,,2.45,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2021,,2.78,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2022,,2.27,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2010,,7.45,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2011,,8.28,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2012,,8.08,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2013,,6.73,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2014,,6.6,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2015,,6.81,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2016,,5.67,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2017,,5.53,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2018,,4.06,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2019,,3.91,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2020,,5.21,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2021,,3.66,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2022,,5.53,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2010,,8.76,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2011,,12.23,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2012,,11.55,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2013,,11.17,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2014,,11.17,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2015,,10.13,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2016,,8.16,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2017,,8.19,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2018,,7.79,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2019,,5.64,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2020,,5.96,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2021,,5.86,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2022,,4.36,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2010,,2.32,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2011,,2.09,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2012,,1.7,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2013,,1.42,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2014,,1.62,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2015,,1.31,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2016,,1.32,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2017,,1.6,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2018,,1.82,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2019,,1.19,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2020,,0.89,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2021,,1.36,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2022,,1.12,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2010,,5.06,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2011,,4.05,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2012,,4.79,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2013,,4.13,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2014,,4.9,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2015,,4.62,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2016,,2.98,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2017,,3.16,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2018,,3.03,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2019,,2.92,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2020,,2.97,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2021,,2.72,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2022,,3.17,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2010,,3.36,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2011,,2.94,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2012,,4.31,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2013,,4.17,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2014,,3.04,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2015,,4.85,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2016,,3.68,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2017,,3.48,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2018,,3.31,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2019,,2.8,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2020,,2.86,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2021,,2.87,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2022,,2.74,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,UK,United Kingdom,2010,,1.12,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,M,Males,TOTAL,Total - all NACE activities,FAT,Fatal,UK,United Kingdom,2011,,1.22,,,,,
