STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,reason,Reason,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,PT,Portugal,2017,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,PT,Portugal,2018,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,PT,Portugal,2019,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,PT,Portugal,2020,,0.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,PT,Portugal,2021,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,PT,Portugal,2022,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,PT,Portugal,2023,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2006,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2007,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2008,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2009,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2010,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2011,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2012,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2014,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2015,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2016,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2017,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2018,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2019,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2020,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2021,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2022,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RO,Romania,2023,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2010,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2011,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2012,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2013,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2014,,0.1,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2015,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2016,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2017,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2018,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2019,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2020,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2021,,0.1,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2022,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,RS,Serbia,2023,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2006,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2007,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2008,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2009,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2010,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2011,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2012,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2013,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2014,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2015,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2016,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2017,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2018,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2019,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2020,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2021,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2022,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SE,Sweden,2023,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,SI,Slovenia,2006,,,,u,low reliability,,
